Epoch: [16][260/329], lr: 0.00001	Time 0.181 (0.255)	Data 0.000 (0.075)	Loss 1.3272 (1.0395)	Prec@1 40.000 (60.766)	Prec@5 100.000 (95.862)
Epoch: [16][280/329], lr: 0.00001	Time 0.182 (0.249)	Data 0.000 (0.069)	Loss 1.1507 (1.0341)	Prec@1 60.000 (60.712)	Prec@5 80.000 (96.014)
Epoch: [16][300/329], lr: 0.00001	Time 0.180 (0.245)	Data 0.000 (0.065)	Loss 1.4052 (1.0436)	Prec@1 20.000 (60.266)	Prec@5 100.000 (96.080)
Epoch: [16][320/329], lr: 0.00001	Time 0.173 (0.241)	Data 0.000 (0.061)	Loss 0.7714 (1.0481)	Prec@1 80.000 (59.938)	Prec@5 100.000 (96.075)
Epoch: [17][0/329], lr: 0.00001	Time 19.250 (19.250)	Data 19.017 (19.017)	Loss 0.8148 (0.8148)	Prec@1 60.000 (60.000)	Prec@5 80.000 (80.000)
Epoch: [17][20/329], lr: 0.00001	Time 0.182 (1.087)	Data 0.000 (0.906)	Loss 0.9924 (1.0412)	Prec@1 60.000 (59.048)	Prec@5 100.000 (93.333)
Epoch: [17][40/329], lr: 0.00001	Time 0.172 (0.644)	Data 0.000 (0.464)	Loss 0.3844 (1.0058)	Prec@1 60.000 (61.463)	Prec@5 100.000 (95.610)
Epoch: [17][60/329], lr: 0.00001	Time 0.179 (0.491)	Data 0.000 (0.312)	Loss 0.9929 (1.0408)	Prec@1 80.000 (60.656)	Prec@5 100.000 (96.721)
Epoch: [17][80/329], lr: 0.00001	Time 0.174 (0.414)	Data 0.000 (0.235)	Loss 1.0245 (1.0603)	Prec@1 20.000 (58.765)	Prec@5 100.000 (96.049)
Epoch: [17][100/329], lr: 0.00001	Time 0.169 (0.367)	Data 0.000 (0.188)	Loss 1.4028 (1.0560)	Prec@1 20.000 (58.614)	Prec@5 100.000 (96.040)
Epoch: [17][120/329], lr: 0.00001	Time 0.181 (0.336)	Data 0.000 (0.157)	Loss 0.7311 (1.0523)	Prec@1 80.000 (58.182)	Prec@5 100.000 (96.529)
Epoch: [17][140/329], lr: 0.00001	Time 0.182 (0.313)	Data 0.000 (0.135)	Loss 0.6726 (1.0550)	Prec@1 60.000 (58.440)	Prec@5 100.000 (96.170)
Epoch: [17][160/329], lr: 0.00001	Time 0.174 (0.297)	Data 0.000 (0.118)	Loss 1.0401 (1.0387)	Prec@1 60.000 (58.758)	Prec@5 100.000 (96.398)
Epoch: [17][180/329], lr: 0.00001	Time 0.173 (0.284)	Data 0.000 (0.105)	Loss 0.1973 (1.0446)	Prec@1 100.000 (58.895)	Prec@5 100.000 (96.243)
Epoch: [17][200/329], lr: 0.00001	Time 0.186 (0.274)	Data 0.000 (0.095)	Loss 0.3709 (1.0387)	Prec@1 100.000 (59.204)	Prec@5 100.000 (96.418)
Epoch: [17][220/329], lr: 0.00001	Time 0.188 (0.265)	Data 0.001 (0.086)	Loss 0.6059 (1.0354)	Prec@1 80.000 (59.276)	Prec@5 100.000 (96.471)
Epoch: [17][240/329], lr: 0.00001	Time 0.184 (0.258)	Data 0.000 (0.079)	Loss 2.3673 (1.0503)	Prec@1 40.000 (59.087)	Prec@5 80.000 (96.183)
Epoch: [17][260/329], lr: 0.00001	Time 0.172 (0.252)	Data 0.000 (0.073)	Loss 1.5528 (1.0475)	Prec@1 40.000 (58.697)	Prec@5 100.000 (96.245)
Epoch: [17][280/329], lr: 0.00001	Time 0.184 (0.247)	Data 0.000 (0.068)	Loss 0.5838 (1.0350)	Prec@1 80.000 (59.004)	Prec@5 100.000 (96.299)
Epoch: [17][300/329], lr: 0.00001	Time 0.173 (0.242)	Data 0.000 (0.063)	Loss 1.3189 (1.0374)	Prec@1 20.000 (58.937)	Prec@5 100.000 (96.013)
Epoch: [17][320/329], lr: 0.00001	Time 0.180 (0.238)	Data 0.000 (0.059)	Loss 1.1687 (1.0391)	Prec@1 60.000 (58.816)	Prec@5 100.000 (95.888)
Epoch: [18][0/329], lr: 0.00001	Time 19.623 (19.623)	Data 19.363 (19.363)	Loss 0.8668 (0.8668)	Prec@1 80.000 (80.000)	Prec@5 100.000 (100.000)
Epoch: [18][20/329], lr: 0.00001	Time 0.171 (1.105)	Data 0.000 (0.922)	Loss 0.4466 (0.9353)	Prec@1 80.000 (60.952)	Prec@5 100.000 (99.048)
Epoch: [18][40/329], lr: 0.00001	Time 0.161 (0.653)	Data 0.000 (0.472)	Loss 0.4669 (0.9923)	Prec@1 100.000 (63.902)	Prec@5 100.000 (96.585)
Epoch: [18][60/329], lr: 0.00001	Time 0.173 (0.499)	Data 0.000 (0.317)	Loss 1.6062 (1.0497)	Prec@1 40.000 (60.656)	Prec@5 100.000 (96.066)
Epoch: [18][80/329], lr: 0.00001	Time 0.171 (0.420)	Data 0.000 (0.239)	Loss 0.3918 (1.0208)	Prec@1 80.000 (61.728)	Prec@5 100.000 (95.802)
Epoch: [18][100/329], lr: 0.00001	Time 0.183 (0.372)	Data 0.000 (0.192)	Loss 1.0549 (1.0355)	Prec@1 60.000 (62.178)	Prec@5 100.000 (95.842)
Epoch: [18][120/329], lr: 0.00001	Time 0.175 (0.340)	Data 0.000 (0.160)	Loss 0.4123 (1.0100)	Prec@1 80.000 (63.471)	Prec@5 100.000 (96.033)
Epoch: [18][140/329], lr: 0.00001	Time 0.183 (0.317)	Data 0.000 (0.137)	Loss 1.4288 (1.0326)	Prec@1 20.000 (62.553)	Prec@5 100.000 (95.887)
Epoch: [18][160/329], lr: 0.00001	Time 0.182 (0.300)	Data 0.000 (0.120)	Loss 0.7830 (1.0429)	Prec@1 60.000 (61.491)	Prec@5 100.000 (95.652)
Epoch: [18][180/329], lr: 0.00001	Time 0.173 (0.287)	Data 0.000 (0.107)	Loss 1.4132 (1.0545)	Prec@1 20.000 (60.110)	Prec@5 100.000 (95.580)
Epoch: [18][200/329], lr: 0.00001	Time 0.185 (0.276)	Data 0.000 (0.096)	Loss 0.8710 (1.0429)	Prec@1 60.000 (60.796)	Prec@5 100.000 (95.821)
Epoch: [18][220/329], lr: 0.00001	Time 0.184 (0.267)	Data 0.000 (0.088)	Loss 1.2122 (1.0406)	Prec@1 20.000 (60.452)	Prec@5 100.000 (96.109)
Epoch: [18][240/329], lr: 0.00001	Time 0.181 (0.260)	Data 0.000 (0.080)	Loss 0.6850 (1.0326)	Prec@1 60.000 (60.249)	Prec@5 100.000 (96.183)
Epoch: [18][260/329], lr: 0.00001	Time 0.170 (0.253)	Data 0.000 (0.074)	Loss 1.7142 (1.0361)	Prec@1 60.000 (59.617)	Prec@5 80.000 (96.092)
Epoch: [18][280/329], lr: 0.00001	Time 0.184 (0.248)	Data 0.000 (0.069)	Loss 1.3505 (1.0362)	Prec@1 60.000 (59.786)	Prec@5 80.000 (96.085)
Epoch: [18][300/329], lr: 0.00001	Time 0.175 (0.243)	Data 0.000 (0.064)	Loss 0.8405 (1.0242)	Prec@1 60.000 (60.133)	Prec@5 100.000 (96.213)
Epoch: [18][320/329], lr: 0.00001	Time 0.181 (0.239)	Data 0.000 (0.060)	Loss 1.0952 (1.0237)	Prec@1 60.000 (60.125)	Prec@5 100.000 (96.199)
Epoch: [19][0/329], lr: 0.00001	Time 19.212 (19.212)	Data 18.950 (18.950)	Loss 2.2593 (2.2593)	Prec@1 20.000 (20.000)	Prec@5 80.000 (80.000)
Epoch: [19][20/329], lr: 0.00001	Time 0.175 (1.085)	Data 0.000 (0.902)	Loss 1.6681 (1.1073)	Prec@1 80.000 (56.190)	Prec@5 80.000 (96.190)
Epoch: [19][40/329], lr: 0.00001	Time 0.173 (0.643)	Data 0.000 (0.462)	Loss 0.9122 (1.0434)	Prec@1 80.000 (61.463)	Prec@5 80.000 (97.073)
Epoch: [19][60/329], lr: 0.00001	Time 0.175 (0.490)	Data 0.000 (0.311)	Loss 0.7840 (1.0117)	Prec@1 60.000 (60.984)	Prec@5 100.000 (96.721)
Epoch: [19][80/329], lr: 0.00001	Time 0.183 (0.413)	Data 0.000 (0.234)	Loss 0.8674 (1.0187)	Prec@1 60.000 (61.728)	Prec@5 100.000 (96.543)
Epoch: [19][100/329], lr: 0.00001	Time 0.173 (0.367)	Data 0.000 (0.188)	Loss 0.9846 (1.0240)	Prec@1 60.000 (60.198)	Prec@5 100.000 (96.436)
Epoch: [19][120/329], lr: 0.00001	Time 0.181 (0.335)	Data 0.000 (0.157)	Loss 0.9518 (1.0323)	Prec@1 80.000 (60.000)	Prec@5 100.000 (96.198)
Epoch: [19][140/329], lr: 0.00001	Time 0.173 (0.313)	Data 0.000 (0.134)	Loss 0.4097 (1.0347)	Prec@1 100.000 (60.142)	Prec@5 100.000 (96.312)
Epoch: [19][160/329], lr: 0.00001	Time 0.171 (0.296)	Data 0.000 (0.118)	Loss 0.5035 (1.0253)	Prec@1 60.000 (59.627)	Prec@5 100.000 (96.646)
Epoch: [19][180/329], lr: 0.00001	Time 0.173 (0.283)	Data 0.000 (0.105)	Loss 1.1363 (1.0201)	Prec@1 80.000 (59.890)	Prec@5 100.000 (96.685)
Epoch: [19][200/329], lr: 0.00001	Time 0.176 (0.273)	Data 0.000 (0.094)	Loss 0.7895 (1.0146)	Prec@1 40.000 (59.701)	Prec@5 100.000 (96.517)
Epoch: [19][220/329], lr: 0.00001	Time 0.183 (0.264)	Data 0.000 (0.086)	Loss 1.2024 (1.0197)	Prec@1 20.000 (59.276)	Prec@5 100.000 (96.561)
Epoch: [19][240/329], lr: 0.00001	Time 0.183 (0.257)	Data 0.000 (0.079)	Loss 1.2538 (1.0266)	Prec@1 40.000 (59.253)	Prec@5 100.000 (96.266)
Epoch: [19][260/329], lr: 0.00001	Time 0.173 (0.251)	Data 0.000 (0.073)	Loss 0.6080 (1.0251)	Prec@1 80.000 (59.540)	Prec@5 100.000 (96.322)
Epoch: [19][280/329], lr: 0.00001	Time 0.173 (0.246)	Data 0.000 (0.067)	Loss 1.2606 (1.0214)	Prec@1 20.000 (59.715)	Prec@5 100.000 (96.370)
Epoch: [19][300/329], lr: 0.00001	Time 0.183 (0.241)	Data 0.000 (0.063)	Loss 2.0567 (1.0262)	Prec@1 40.000 (59.468)	Prec@5 80.000 (96.346)
Epoch: [19][320/329], lr: 0.00001	Time 0.175 (0.237)	Data 0.000 (0.059)	Loss 0.2609 (1.0140)	Prec@1 100.000 (60.000)	Prec@5 100.000 (96.449)
Test: [0/56]	Time 19.258 (19.258)	Loss 0.5744 (0.5744)	Prec@1 80.000 (80.000)	Prec@5 100.000 (100.000)
Test: [20/56]	Time 0.061 (0.975)	Loss 0.6649 (1.0411)	Prec@1 60.000 (67.619)	Prec@5 100.000 (96.190)
Test: [40/56]	Time 0.063 (0.529)	Loss 2.8400 (1.3682)	Prec@1 20.000 (52.683)	Prec@5 100.000 (94.146)
Testing Results: Prec@1 52.347 Prec@5 94.946 Loss 1.34200
Best Prec@1: 52.347

Epoch: [20][0/329], lr: 0.00001	Time 19.280 (19.280)	Data 18.988 (18.988)	Loss 1.1747 (1.1747)	Prec@1 40.000 (40.000)	Prec@5 100.000 (100.000)
Epoch: [20][20/329], lr: 0.00001	Time 0.181 (1.089)	Data 0.000 (0.904)	Loss 1.2483 (1.0287)	Prec@1 20.000 (58.095)	Prec@5 100.000 (96.190)
Epoch: [20][40/329], lr: 0.00001	Time 0.173 (0.645)	Data 0.000 (0.463)	Loss 1.1199 (1.0564)	Prec@1 20.000 (56.098)	Prec@5 100.000 (96.585)
Epoch: [20][60/329], lr: 0.00001	Time 0.184 (0.492)	Data 0.000 (0.311)	Loss 0.7410 (1.0287)	Prec@1 60.000 (57.705)	Prec@5 100.000 (97.049)
Epoch: [20][80/329], lr: 0.00001	Time 0.171 (0.414)	Data 0.000 (0.235)	Loss 1.3662 (1.0423)	Prec@1 60.000 (56.296)	Prec@5 100.000 (97.037)
Epoch: [20][100/329], lr: 0.00001	Time 0.175 (0.368)	Data 0.000 (0.188)	Loss 0.7207 (0.9976)	Prec@1 40.000 (58.218)	Prec@5 100.000 (97.228)
Epoch: [20][120/329], lr: 0.00001	Time 0.183 (0.336)	Data 0.000 (0.157)	Loss 0.4286 (0.9863)	Prec@1 100.000 (59.008)	Prec@5 100.000 (97.190)
Epoch: [20][140/329], lr: 0.00001	Time 0.173 (0.314)	Data 0.000 (0.135)	Loss 1.6685 (0.9740)	Prec@1 60.000 (60.709)	Prec@5 80.000 (97.163)
Epoch: [20][160/329], lr: 0.00001	Time 0.183 (0.297)	Data 0.000 (0.118)	Loss 1.6482 (0.9733)	Prec@1 60.000 (60.870)	Prec@5 100.000 (97.267)
Epoch: [20][180/329], lr: 0.00001	Time 0.172 (0.284)	Data 0.000 (0.105)	Loss 0.3183 (0.9820)	Prec@1 100.000 (60.773)	Prec@5 100.000 (97.127)
Epoch: [20][200/329], lr: 0.00001	Time 0.181 (0.273)	Data 0.000 (0.095)	Loss 1.0167 (0.9815)	Prec@1 80.000 (60.697)	Prec@5 80.000 (96.915)
Epoch: [20][220/329], lr: 0.00001	Time 0.171 (0.265)	Data 0.000 (0.086)	Loss 1.5948 (0.9894)	Prec@1 40.000 (60.452)	Prec@5 100.000 (96.833)
Epoch: [20][240/329], lr: 0.00001	Time 0.171 (0.258)	Data 0.000 (0.079)	Loss 0.9696 (1.0046)	Prec@1 40.000 (60.415)	Prec@5 100.000 (96.929)
Epoch: [20][260/329], lr: 0.00001	Time 0.171 (0.251)	Data 0.000 (0.073)	Loss 0.5775 (1.0169)	Prec@1 100.000 (60.153)	Prec@5 100.000 (96.552)
Epoch: [20][280/329], lr: 0.00001	Time 0.184 (0.246)	Data 0.000 (0.068)	Loss 0.9459 (1.0225)	Prec@1 80.000 (60.071)	Prec@5 100.000 (96.228)
Epoch: [20][300/329], lr: 0.00001	Time 0.175 (0.242)	Data 0.000 (0.063)	Loss 0.4880 (1.0116)	Prec@1 100.000 (60.266)	Prec@5 100.000 (96.412)
Epoch: [20][320/329], lr: 0.00001	Time 0.171 (0.238)	Data 0.000 (0.059)	Loss 0.5292 (1.0039)	Prec@1 60.000 (60.623)	Prec@5 100.000 (96.449)
Epoch: [21][0/329], lr: 0.00001	Time 19.247 (19.247)	Data 19.064 (19.064)	Loss 0.4940 (0.4940)	Prec@1 100.000 (100.000)	Prec@5 100.000 (100.000)
Epoch: [21][20/329], lr: 0.00001	Time 0.171 (1.087)	Data 0.000 (0.908)	Loss 1.3793 (0.9897)	Prec@1 80.000 (63.810)	Prec@5 100.000 (96.190)
Epoch: [21][40/329], lr: 0.00001	Time 0.185 (0.644)	Data 0.000 (0.465)	Loss 1.2560 (1.0061)	Prec@1 60.000 (63.415)	Prec@5 100.000 (95.610)
Epoch: [21][60/329], lr: 0.00001	Time 0.173 (0.491)	Data 0.000 (0.313)	Loss 1.0986 (0.9677)	Prec@1 60.000 (64.262)	Prec@5 100.000 (96.066)
Epoch: [21][80/329], lr: 0.00001	Time 0.183 (0.414)	Data 0.000 (0.235)	Loss 1.4308 (0.9760)	Prec@1 80.000 (63.704)	Prec@5 100.000 (96.543)
Epoch: [21][100/329], lr: 0.00001	Time 0.175 (0.367)	Data 0.000 (0.189)	Loss 0.5846 (0.9577)	Prec@1 40.000 (62.970)	Prec@5 100.000 (96.832)
Epoch: [21][120/329], lr: 0.00001	Time 0.183 (0.336)	Data 0.000 (0.158)	Loss 0.4544 (0.9525)	Prec@1 100.000 (63.967)	Prec@5 100.000 (96.694)
Epoch: [21][140/329], lr: 0.00001	Time 0.175 (0.313)	Data 0.000 (0.135)	Loss 0.7852 (0.9601)	Prec@1 80.000 (63.830)	Prec@5 100.000 (96.738)
Epoch: [21][160/329], lr: 0.00001	Time 0.173 (0.297)	Data 0.000 (0.118)	Loss 1.3132 (0.9666)	Prec@1 20.000 (63.106)	Prec@5 100.000 (96.522)
Epoch: [21][180/329], lr: 0.00001	Time 0.182 (0.284)	Data 0.000 (0.105)	Loss 0.5373 (0.9852)	Prec@1 80.000 (62.541)	Prec@5 100.000 (96.243)
Epoch: [21][200/329], lr: 0.00001	Time 0.175 (0.273)	Data 0.000 (0.095)	Loss 2.2980 (0.9822)	Prec@1 40.000 (62.488)	Prec@5 80.000 (96.318)
Epoch: [21][220/329], lr: 0.00001	Time 0.175 (0.265)	Data 0.000 (0.086)	Loss 1.7906 (0.9956)	Prec@1 60.000 (62.081)	Prec@5 60.000 (96.290)
Epoch: [21][240/329], lr: 0.00001	Time 0.181 (0.257)	Data 0.000 (0.079)	Loss 1.0862 (0.9928)	Prec@1 60.000 (62.324)	Prec@5 100.000 (96.266)
Epoch: [21][260/329], lr: 0.00001	Time 0.183 (0.251)	Data 0.000 (0.073)	Loss 0.2460 (0.9928)	Prec@1 100.000 (62.375)	Prec@5 100.000 (96.398)
Epoch: [21][280/329], lr: 0.00001	Time 0.175 (0.246)	Data 0.000 (0.068)	Loss 1.4255 (0.9861)	Prec@1 40.000 (62.562)	Prec@5 80.000 (96.441)
Epoch: [21][300/329], lr: 0.00001	Time 0.175 (0.242)	Data 0.000 (0.063)	Loss 2.3090 (0.9826)	Prec@1 40.000 (62.857)	Prec@5 80.000 (96.346)
Epoch: [21][320/329], lr: 0.00001	Time 0.175 (0.238)	Data 0.000 (0.059)	Loss 1.1672 (0.9852)	Prec@1 40.000 (62.181)	Prec@5 100.000 (96.511)
Epoch: [22][0/329], lr: 0.00001	Time 19.181 (19.181)	Data 18.968 (18.968)	Loss 0.7361 (0.7361)	Prec@1 60.000 (60.000)	Prec@5 100.000 (100.000)
Epoch: [22][20/329], lr: 0.00001	Time 0.175 (1.084)	Data 0.000 (0.903)	Loss 1.8961 (1.1051)	Prec@1 20.000 (56.190)	Prec@5 60.000 (94.286)
Epoch: [22][40/329], lr: 0.00001	Time 0.175 (0.642)	Data 0.000 (0.463)	Loss 1.2278 (1.0697)	Prec@1 40.000 (57.561)	Prec@5 80.000 (95.122)
Epoch: [22][60/329], lr: 0.00001	Time 0.173 (0.490)	Data 0.000 (0.311)	Loss 0.5886 (1.0488)	Prec@1 60.000 (59.672)	Prec@5 100.000 (94.754)
Epoch: [22][80/329], lr: 0.00001	Time 0.183 (0.413)	Data 0.000 (0.234)	Loss 1.6782 (1.0073)	Prec@1 40.000 (62.716)	Prec@5 100.000 (95.309)
Epoch: [22][100/329], lr: 0.00001	Time 0.175 (0.366)	Data 0.000 (0.188)	Loss 1.1852 (0.9965)	Prec@1 60.000 (62.772)	Prec@5 100.000 (96.040)
Epoch: [22][120/329], lr: 0.00001	Time 0.182 (0.335)	Data 0.000 (0.157)	Loss 0.5852 (0.9727)	Prec@1 60.000 (63.802)	Prec@5 100.000 (96.198)
Epoch: [22][140/329], lr: 0.00001	Time 0.172 (0.313)	Data 0.000 (0.135)	Loss 1.0871 (0.9695)	Prec@1 20.000 (63.972)	Prec@5 100.000 (96.170)
Epoch: [22][160/329], lr: 0.00001	Time 0.173 (0.296)	Data 0.000 (0.118)	Loss 0.6362 (0.9611)	Prec@1 80.000 (63.851)	Prec@5 100.000 (96.398)
Epoch: [22][180/329], lr: 0.00001	Time 0.175 (0.283)	Data 0.000 (0.105)	Loss 1.3300 (0.9949)	Prec@1 40.000 (62.873)	Prec@5 100.000 (96.243)
Epoch: [22][200/329], lr: 0.00001	Time 0.181 (0.273)	Data 0.000 (0.094)	Loss 1.3857 (0.9959)	Prec@1 80.000 (62.587)	Prec@5 100.000 (96.219)
Epoch: [22][220/329], lr: 0.00001	Time 0.173 (0.264)	Data 0.000 (0.086)	Loss 0.3025 (0.9913)	Prec@1 100.000 (62.896)	Prec@5 100.000 (96.380)
Epoch: [22][240/329], lr: 0.00001	Time 0.183 (0.257)	Data 0.000 (0.079)	Loss 0.6312 (0.9886)	Prec@1 60.000 (62.822)	Prec@5 100.000 (96.432)
Epoch: [22][260/329], lr: 0.00001	Time 0.173 (0.251)	Data 0.000 (0.073)	Loss 1.2270 (0.9868)	Prec@1 20.000 (62.529)	Prec@5 100.000 (96.628)
Epoch: [22][280/329], lr: 0.00001	Time 0.181 (0.246)	Data 0.000 (0.068)	Loss 0.8302 (0.9860)	Prec@1 80.000 (62.633)	Prec@5 100.000 (96.584)
Epoch: [22][300/329], lr: 0.00001	Time 0.183 (0.241)	Data 0.000 (0.063)	Loss 0.7314 (0.9916)	Prec@1 80.000 (62.525)	Prec@5 100.000 (96.545)
Epoch: [22][320/329], lr: 0.00001	Time 0.173 (0.237)	Data 0.000 (0.059)	Loss 1.7022 (0.9936)	Prec@1 60.000 (62.430)	Prec@5 80.000 (96.449)
Epoch: [23][0/329], lr: 0.00001	Time 19.125 (19.125)	Data 18.934 (18.934)	Loss 1.0370 (1.0370)	Prec@1 20.000 (20.000)	Prec@5 100.000 (100.000)
Epoch: [23][20/329], lr: 0.00001	Time 0.183 (1.081)	Data 0.000 (0.902)	Loss 1.4235 (1.0363)	Prec@1 60.000 (60.952)	Prec@5 100.000 (98.095)
Epoch: [23][40/329], lr: 0.00001	Time 0.184 (0.641)	Data 0.000 (0.462)	Loss 1.3557 (1.0928)	Prec@1 20.000 (54.146)	Prec@5 100.000 (97.561)
Epoch: [23][60/329], lr: 0.00001	Time 0.171 (0.489)	Data 0.000 (0.310)	Loss 0.7134 (1.1148)	Prec@1 80.000 (54.426)	Prec@5 100.000 (96.393)
Epoch: [23][80/329], lr: 0.00001	Time 0.174 (0.412)	Data 0.000 (0.234)	Loss 0.6006 (1.0796)	Prec@1 80.000 (56.296)	Prec@5 100.000 (96.543)
Epoch: [23][100/329], lr: 0.00001	Time 0.181 (0.366)	Data 0.000 (0.187)	Loss 0.9034 (1.0383)	Prec@1 80.000 (58.812)	Prec@5 80.000 (96.238)
Epoch: [23][120/329], lr: 0.00001	Time 0.171 (0.335)	Data 0.000 (0.156)	Loss 1.7065 (1.0238)	Prec@1 20.000 (60.000)	Prec@5 80.000 (96.033)
Epoch: [23][140/329], lr: 0.00001	Time 0.183 (0.313)	Data 0.000 (0.134)	Loss 0.7914 (1.0206)	Prec@1 80.000 (60.993)	Prec@5 100.000 (95.745)
Epoch: [23][160/329], lr: 0.00001	Time 0.182 (0.296)	Data 0.000 (0.118)	Loss 1.0140 (0.9973)	Prec@1 80.000 (62.733)	Prec@5 100.000 (95.901)
Epoch: [23][180/329], lr: 0.00001	Time 0.180 (0.284)	Data 0.000 (0.105)	Loss 1.0993 (1.0190)	Prec@1 20.000 (61.878)	Prec@5 100.000 (95.580)
Epoch: [23][200/329], lr: 0.00001	Time 0.179 (0.274)	Data 0.000 (0.094)	Loss 1.1175 (1.0146)	Prec@1 40.000 (61.791)	Prec@5 100.000 (95.622)
Epoch: [23][220/329], lr: 0.00001	Time 0.175 (0.265)	Data 0.000 (0.086)	Loss 1.0338 (1.0070)	Prec@1 60.000 (61.448)	Prec@5 100.000 (95.747)
Epoch: [23][240/329], lr: 0.00001	Time 0.183 (0.258)	Data 0.000 (0.079)	Loss 0.6593 (0.9972)	Prec@1 60.000 (61.743)	Prec@5 100.000 (95.934)
Epoch: [23][260/329], lr: 0.00001	Time 0.181 (0.252)	Data 0.000 (0.073)	Loss 1.1938 (0.9870)	Prec@1 20.000 (61.992)	Prec@5 100.000 (96.092)
Epoch: [23][280/329], lr: 0.00001	Time 0.192 (0.247)	Data 0.000 (0.067)	Loss 1.5234 (0.9883)	Prec@1 60.000 (62.206)	Prec@5 80.000 (96.157)
Epoch: [23][300/329], lr: 0.00001	Time 0.171 (0.243)	Data 0.000 (0.063)	Loss 1.0529 (0.9814)	Prec@1 0.000 (62.193)	Prec@5 100.000 (96.213)
Epoch: [23][320/329], lr: 0.00001	Time 0.184 (0.239)	Data 0.000 (0.059)	Loss 0.9577 (0.9779)	Prec@1 80.000 (62.430)	Prec@5 80.000 (96.262)
Epoch: [24][0/329], lr: 0.00001	Time 19.479 (19.479)	Data 19.247 (19.247)	Loss 1.0058 (1.0058)	Prec@1 40.000 (40.000)	Prec@5 100.000 (100.000)
Epoch: [24][20/329], lr: 0.00001	Time 0.191 (1.101)	Data 0.000 (0.917)	Loss 1.4026 (0.9701)	Prec@1 40.000 (60.000)	Prec@5 80.000 (94.286)
Epoch: [24][40/329], lr: 0.00001	Time 0.175 (0.651)	Data 0.000 (0.469)	Loss 0.9690 (0.9843)	Prec@1 60.000 (62.927)	Prec@5 100.000 (96.098)
Epoch: [24][60/329], lr: 0.00001	Time 0.184 (0.497)	Data 0.000 (0.316)	Loss 0.8733 (0.9947)	Prec@1 60.000 (62.951)	Prec@5 100.000 (95.738)
Epoch: [24][80/329], lr: 0.00001	Time 0.183 (0.419)	Data 0.000 (0.238)	Loss 0.8286 (0.9927)	Prec@1 40.000 (61.728)	Prec@5 100.000 (96.296)
Epoch: [24][100/329], lr: 0.00001	Time 0.173 (0.371)	Data 0.000 (0.191)	Loss 1.5754 (0.9833)	Prec@1 20.000 (63.168)	Prec@5 100.000 (96.436)
Epoch: [24][120/329], lr: 0.00001	Time 0.175 (0.339)	Data 0.000 (0.159)	Loss 0.9651 (0.9777)	Prec@1 40.000 (63.140)	Prec@5 100.000 (96.364)
Epoch: [24][140/329], lr: 0.00001	Time 0.183 (0.316)	Data 0.000 (0.137)	Loss 1.9379 (0.9843)	Prec@1 20.000 (63.121)	Prec@5 100.000 (96.738)
Epoch: [24][160/329], lr: 0.00001	Time 0.181 (0.299)	Data 0.000 (0.120)	Loss 0.7760 (0.9875)	Prec@1 60.000 (62.857)	Prec@5 100.000 (96.770)
Epoch: [24][180/329], lr: 0.00001	Time 0.184 (0.286)	Data 0.000 (0.106)	Loss 1.5001 (0.9884)	Prec@1 40.000 (62.762)	Prec@5 100.000 (96.685)
Epoch: [24][200/329], lr: 0.00001	Time 0.171 (0.275)	Data 0.000 (0.096)	Loss 0.2957 (0.9945)	Prec@1 80.000 (62.587)	Prec@5 100.000 (96.716)
Epoch: [24][220/329], lr: 0.00001	Time 0.175 (0.267)	Data 0.000 (0.087)	Loss 0.9145 (0.9992)	Prec@1 20.000 (61.991)	Prec@5 100.000 (96.561)
Epoch: [24][240/329], lr: 0.00001	Time 0.182 (0.259)	Data 0.000 (0.080)	Loss 0.8569 (0.9882)	Prec@1 60.000 (62.573)	Prec@5 100.000 (96.598)
Epoch: [24][260/329], lr: 0.00001	Time 0.171 (0.253)	Data 0.000 (0.074)	Loss 0.3844 (0.9840)	Prec@1 100.000 (62.759)	Prec@5 100.000 (96.552)
Epoch: [24][280/329], lr: 0.00001	Time 0.182 (0.248)	Data 0.000 (0.069)	Loss 0.6174 (0.9824)	Prec@1 80.000 (62.918)	Prec@5 100.000 (96.441)
Epoch: [24][300/329], lr: 0.00001	Time 0.173 (0.243)	Data 0.000 (0.064)	Loss 0.6988 (0.9739)	Prec@1 80.000 (63.056)	Prec@5 100.000 (96.545)
Epoch: [24][320/329], lr: 0.00001	Time 0.173 (0.239)	Data 0.000 (0.060)	Loss 0.0986 (0.9673)	Prec@1 100.000 (63.302)	Prec@5 100.000 (96.636)
Test: [0/56]	Time 19.199 (19.199)	Loss 0.4080 (0.4080)	Prec@1 80.000 (80.000)	Prec@5 100.000 (100.000)
Test: [20/56]	Time 0.053 (0.972)	Loss 0.7480 (1.0716)	Prec@1 60.000 (66.667)	Prec@5 100.000 (95.238)
Test: [40/56]	Time 0.061 (0.527)	Loss 2.9299 (1.4184)	Prec@1 20.000 (54.634)	Prec@5 100.000 (93.659)
Testing Results: Prec@1 53.791 Prec@5 94.224 Loss 1.37408
Best Prec@1: 53.791

Epoch: [25][0/329], lr: 0.00001	Time 19.556 (19.556)	Data 19.475 (19.475)	Loss 0.7714 (0.7714)	Prec@1 80.000 (80.000)	Prec@5 100.000 (100.000)
