Epoch: [7][180/770], lr: 0.00010	Time 0.235 (0.344)	Data 0.000 (0.106)	Loss 0.3724 (1.3490)	Prec@1 100.000 (49.171)	Prec@5 100.000 (93.370)
Epoch: [7][200/770], lr: 0.00010	Time 0.243 (0.334)	Data 0.000 (0.096)	Loss 0.3624 (1.3384)	Prec@1 100.000 (50.000)	Prec@5 100.000 (93.035)
Epoch: [7][220/770], lr: 0.00010	Time 0.236 (0.325)	Data 0.000 (0.087)	Loss 1.8789 (1.3400)	Prec@1 50.000 (49.548)	Prec@5 50.000 (92.760)
Epoch: [7][240/770], lr: 0.00010	Time 0.233 (0.318)	Data 0.000 (0.080)	Loss 0.5130 (1.3116)	Prec@1 100.000 (50.622)	Prec@5 100.000 (92.946)
Epoch: [7][260/770], lr: 0.00010	Time 0.243 (0.312)	Data 0.000 (0.074)	Loss 1.6672 (1.3058)	Prec@1 0.000 (50.575)	Prec@5 100.000 (92.912)
Epoch: [7][280/770], lr: 0.00010	Time 0.231 (0.306)	Data 0.000 (0.069)	Loss 2.8753 (1.3330)	Prec@1 0.000 (49.644)	Prec@5 100.000 (92.883)
Epoch: [7][300/770], lr: 0.00010	Time 0.235 (0.302)	Data 0.000 (0.064)	Loss 1.2342 (1.3327)	Prec@1 0.000 (49.336)	Prec@5 100.000 (93.023)
Epoch: [7][320/770], lr: 0.00010	Time 0.235 (0.298)	Data 0.000 (0.060)	Loss 1.0267 (1.3252)	Prec@1 50.000 (49.377)	Prec@5 100.000 (93.146)
Epoch: [7][340/770], lr: 0.00010	Time 0.243 (0.294)	Data 0.000 (0.057)	Loss 2.0913 (1.3351)	Prec@1 0.000 (49.413)	Prec@5 100.000 (92.815)
Epoch: [7][360/770], lr: 0.00010	Time 0.241 (0.291)	Data 0.000 (0.053)	Loss 1.7663 (1.3486)	Prec@1 50.000 (48.615)	Prec@5 100.000 (92.798)
Epoch: [7][380/770], lr: 0.00010	Time 0.243 (0.288)	Data 0.000 (0.051)	Loss 0.4261 (1.3500)	Prec@1 100.000 (48.556)	Prec@5 100.000 (92.913)
Epoch: [7][400/770], lr: 0.00010	Time 0.235 (0.286)	Data 0.000 (0.048)	Loss 0.6991 (1.3537)	Prec@1 100.000 (48.504)	Prec@5 100.000 (92.893)
Epoch: [7][420/770], lr: 0.00010	Time 0.241 (0.283)	Data 0.000 (0.046)	Loss 0.5471 (1.3522)	Prec@1 100.000 (48.219)	Prec@5 100.000 (92.993)
Epoch: [7][440/770], lr: 0.00010	Time 0.235 (0.281)	Data 0.000 (0.044)	Loss 2.7524 (1.3658)	Prec@1 0.000 (47.506)	Prec@5 100.000 (92.857)
Epoch: [7][460/770], lr: 0.00010	Time 0.235 (0.279)	Data 0.000 (0.042)	Loss 1.2525 (1.3659)	Prec@1 0.000 (47.289)	Prec@5 100.000 (92.733)
Epoch: [7][480/770], lr: 0.00010	Time 0.233 (0.278)	Data 0.000 (0.040)	Loss 1.7348 (1.3635)	Prec@1 50.000 (47.297)	Prec@5 100.000 (92.723)
Epoch: [7][500/770], lr: 0.00010	Time 0.235 (0.276)	Data 0.000 (0.038)	Loss 0.8941 (1.3604)	Prec@1 100.000 (47.705)	Prec@5 100.000 (92.814)
Epoch: [7][520/770], lr: 0.00010	Time 0.241 (0.275)	Data 0.000 (0.037)	Loss 2.1641 (1.3570)	Prec@1 0.000 (48.081)	Prec@5 100.000 (92.706)
Epoch: [7][540/770], lr: 0.00010	Time 0.244 (0.273)	Data 0.000 (0.036)	Loss 0.3189 (1.3535)	Prec@1 100.000 (48.244)	Prec@5 100.000 (92.791)
Epoch: [7][560/770], lr: 0.00010	Time 0.243 (0.272)	Data 0.000 (0.034)	Loss 1.3607 (1.3593)	Prec@1 0.000 (47.683)	Prec@5 100.000 (92.870)
Epoch: [7][580/770], lr: 0.00010	Time 0.241 (0.271)	Data 0.000 (0.033)	Loss 1.3719 (1.3640)	Prec@1 50.000 (47.762)	Prec@5 100.000 (92.771)
Epoch: [7][600/770], lr: 0.00010	Time 0.242 (0.270)	Data 0.000 (0.032)	Loss 0.4654 (1.3589)	Prec@1 100.000 (48.003)	Prec@5 100.000 (92.928)
Epoch: [7][620/770], lr: 0.00010	Time 0.233 (0.269)	Data 0.000 (0.031)	Loss 1.7755 (1.3606)	Prec@1 50.000 (47.987)	Prec@5 100.000 (93.156)
Epoch: [7][640/770], lr: 0.00010	Time 0.235 (0.268)	Data 0.000 (0.030)	Loss 0.7671 (1.3503)	Prec@1 50.000 (48.128)	Prec@5 100.000 (93.370)
Epoch: [7][660/770], lr: 0.00010	Time 0.241 (0.267)	Data 0.000 (0.029)	Loss 2.4560 (1.3487)	Prec@1 50.000 (47.882)	Prec@5 50.000 (93.419)
Epoch: [7][680/770], lr: 0.00010	Time 0.235 (0.266)	Data 0.000 (0.028)	Loss 1.4057 (1.3429)	Prec@1 0.000 (47.944)	Prec@5 100.000 (93.539)
Epoch: [7][700/770], lr: 0.00010	Time 0.231 (0.265)	Data 0.000 (0.028)	Loss 1.9485 (1.3439)	Prec@1 0.000 (47.860)	Prec@5 100.000 (93.295)
Epoch: [7][720/770], lr: 0.00010	Time 0.242 (0.264)	Data 0.000 (0.027)	Loss 1.5190 (1.3412)	Prec@1 0.000 (48.058)	Prec@5 100.000 (93.412)
Epoch: [7][740/770], lr: 0.00010	Time 0.231 (0.264)	Data 0.000 (0.026)	Loss 0.9023 (1.3402)	Prec@1 50.000 (47.908)	Prec@5 100.000 (93.387)
Epoch: [7][760/770], lr: 0.00010	Time 0.243 (0.263)	Data 0.000 (0.025)	Loss 1.3739 (1.3319)	Prec@1 50.000 (48.292)	Prec@5 100.000 (93.561)
Epoch: [8][0/770], lr: 0.00010	Time 19.262 (19.262)	Data 19.060 (19.060)	Loss 0.8303 (0.8303)	Prec@1 50.000 (50.000)	Prec@5 100.000 (100.000)
Epoch: [8][20/770], lr: 0.00010	Time 0.234 (1.144)	Data 0.000 (0.908)	Loss 0.6365 (0.9831)	Prec@1 100.000 (57.143)	Prec@5 100.000 (100.000)
Epoch: [8][40/770], lr: 0.00010	Time 0.242 (0.702)	Data 0.000 (0.465)	Loss 1.5577 (1.2403)	Prec@1 50.000 (53.659)	Prec@5 100.000 (96.341)
Epoch: [8][60/770], lr: 0.00010	Time 0.233 (0.550)	Data 0.000 (0.312)	Loss 1.0943 (1.2179)	Prec@1 50.000 (50.820)	Prec@5 100.000 (96.721)
Epoch: [8][80/770], lr: 0.00010	Time 0.236 (0.473)	Data 0.000 (0.235)	Loss 2.5878 (1.2822)	Prec@1 0.000 (50.000)	Prec@5 100.000 (96.914)
Epoch: [8][100/770], lr: 0.00010	Time 0.241 (0.426)	Data 0.000 (0.189)	Loss 1.0569 (1.3111)	Prec@1 50.000 (49.010)	Prec@5 100.000 (97.030)
Epoch: [8][120/770], lr: 0.00010	Time 0.234 (0.395)	Data 0.000 (0.158)	Loss 0.7633 (1.3154)	Prec@1 50.000 (48.347)	Prec@5 100.000 (95.868)
Epoch: [8][140/770], lr: 0.00010	Time 0.241 (0.373)	Data 0.000 (0.135)	Loss 0.4697 (1.3077)	Prec@1 100.000 (49.291)	Prec@5 100.000 (96.099)
Epoch: [8][160/770], lr: 0.00010	Time 0.243 (0.356)	Data 0.000 (0.118)	Loss 2.4798 (1.3317)	Prec@1 0.000 (48.758)	Prec@5 50.000 (94.720)
Epoch: [8][180/770], lr: 0.00010	Time 0.244 (0.343)	Data 0.000 (0.105)	Loss 1.2149 (1.3460)	Prec@1 50.000 (48.066)	Prec@5 100.000 (95.028)
Epoch: [8][200/770], lr: 0.00010	Time 0.233 (0.332)	Data 0.000 (0.095)	Loss 0.3675 (1.3349)	Prec@1 100.000 (48.756)	Prec@5 100.000 (95.025)
Epoch: [8][220/770], lr: 0.00010	Time 0.241 (0.324)	Data 0.000 (0.086)	Loss 0.4554 (1.3389)	Prec@1 100.000 (48.643)	Prec@5 100.000 (94.796)
Epoch: [8][240/770], lr: 0.00010	Time 0.231 (0.317)	Data 0.000 (0.079)	Loss 0.8620 (1.3507)	Prec@1 50.000 (47.510)	Prec@5 100.000 (95.021)
Epoch: [8][260/770], lr: 0.00010	Time 0.235 (0.310)	Data 0.000 (0.073)	Loss 3.0766 (1.3354)	Prec@1 0.000 (48.659)	Prec@5 100.000 (95.211)
Epoch: [8][280/770], lr: 0.00010	Time 0.243 (0.305)	Data 0.000 (0.068)	Loss 1.3597 (1.3311)	Prec@1 0.000 (48.577)	Prec@5 100.000 (95.196)
Epoch: [8][300/770], lr: 0.00010	Time 0.244 (0.301)	Data 0.000 (0.063)	Loss 1.7891 (1.3374)	Prec@1 0.000 (48.339)	Prec@5 100.000 (94.850)
Epoch: [8][320/770], lr: 0.00010	Time 0.243 (0.297)	Data 0.000 (0.059)	Loss 0.8538 (1.3275)	Prec@1 50.000 (48.598)	Prec@5 100.000 (95.171)
Epoch: [8][340/770], lr: 0.00010	Time 0.235 (0.293)	Data 0.000 (0.056)	Loss 1.3031 (1.3140)	Prec@1 0.000 (48.680)	Prec@5 100.000 (95.455)
Epoch: [8][360/770], lr: 0.00010	Time 0.231 (0.290)	Data 0.000 (0.053)	Loss 0.8307 (1.3170)	Prec@1 50.000 (48.753)	Prec@5 100.000 (95.291)
Epoch: [8][380/770], lr: 0.00010	Time 0.231 (0.288)	Data 0.000 (0.050)	Loss 1.3503 (1.3335)	Prec@1 0.000 (47.900)	Prec@5 100.000 (95.144)
Epoch: [8][400/770], lr: 0.00010	Time 0.241 (0.285)	Data 0.000 (0.048)	Loss 0.5053 (1.3391)	Prec@1 100.000 (47.506)	Prec@5 100.000 (94.888)
Epoch: [8][420/770], lr: 0.00010	Time 0.241 (0.283)	Data 0.000 (0.045)	Loss 2.7966 (1.3465)	Prec@1 50.000 (47.506)	Prec@5 50.000 (94.537)
Epoch: [8][440/770], lr: 0.00010	Time 0.243 (0.281)	Data 0.000 (0.043)	Loss 0.8139 (1.3306)	Prec@1 50.000 (48.413)	Prec@5 100.000 (94.671)
Epoch: [8][460/770], lr: 0.00010	Time 0.231 (0.279)	Data 0.000 (0.041)	Loss 0.8537 (1.3230)	Prec@1 50.000 (48.807)	Prec@5 100.000 (94.685)
Epoch: [8][480/770], lr: 0.00010	Time 0.231 (0.277)	Data 0.000 (0.040)	Loss 0.5865 (1.3143)	Prec@1 100.000 (49.064)	Prec@5 100.000 (94.802)
Epoch: [8][500/770], lr: 0.00010	Time 0.234 (0.276)	Data 0.000 (0.038)	Loss 0.8354 (1.3154)	Prec@1 50.000 (49.002)	Prec@5 100.000 (94.711)
Epoch: [8][520/770], lr: 0.00010	Time 0.235 (0.274)	Data 0.000 (0.037)	Loss 1.1152 (1.3059)	Prec@1 100.000 (49.136)	Prec@5 100.000 (94.914)
Epoch: [8][540/770], lr: 0.00010	Time 0.233 (0.273)	Data 0.000 (0.035)	Loss 2.5405 (1.2984)	Prec@1 0.000 (49.630)	Prec@5 100.000 (95.009)
Epoch: [8][560/770], lr: 0.00010	Time 0.233 (0.271)	Data 0.000 (0.034)	Loss 1.9920 (1.3063)	Prec@1 50.000 (49.465)	Prec@5 50.000 (94.920)
Epoch: [8][580/770], lr: 0.00010	Time 0.231 (0.270)	Data 0.000 (0.033)	Loss 0.9831 (1.3076)	Prec@1 50.000 (49.312)	Prec@5 100.000 (94.836)
Epoch: [8][600/770], lr: 0.00010	Time 0.235 (0.269)	Data 0.000 (0.032)	Loss 0.9158 (1.3076)	Prec@1 100.000 (49.418)	Prec@5 100.000 (94.676)
Epoch: [8][620/770], lr: 0.00010	Time 0.234 (0.268)	Data 0.000 (0.031)	Loss 1.0736 (1.3085)	Prec@1 100.000 (49.436)	Prec@5 100.000 (94.847)
Epoch: [8][640/770], lr: 0.00010	Time 0.233 (0.267)	Data 0.000 (0.030)	Loss 0.9355 (1.2981)	Prec@1 50.000 (49.688)	Prec@5 100.000 (95.008)
Epoch: [8][660/770], lr: 0.00010	Time 0.233 (0.266)	Data 0.000 (0.029)	Loss 0.3505 (1.2965)	Prec@1 100.000 (49.849)	Prec@5 100.000 (94.932)
Epoch: [8][680/770], lr: 0.00010	Time 0.243 (0.266)	Data 0.000 (0.028)	Loss 1.1783 (1.2996)	Prec@1 50.000 (49.780)	Prec@5 100.000 (94.860)
Epoch: [8][700/770], lr: 0.00010	Time 0.241 (0.265)	Data 0.000 (0.027)	Loss 0.7141 (1.2982)	Prec@1 50.000 (49.786)	Prec@5 100.000 (94.864)
Epoch: [8][720/770], lr: 0.00010	Time 0.235 (0.264)	Data 0.000 (0.026)	Loss 2.8367 (1.2939)	Prec@1 0.000 (49.861)	Prec@5 100.000 (95.007)
Epoch: [8][740/770], lr: 0.00010	Time 0.241 (0.263)	Data 0.000 (0.026)	Loss 3.6415 (1.2965)	Prec@1 0.000 (49.798)	Prec@5 0.000 (94.872)
Epoch: [8][760/770], lr: 0.00010	Time 0.236 (0.263)	Data 0.000 (0.025)	Loss 1.0293 (1.2901)	Prec@1 50.000 (50.131)	Prec@5 100.000 (94.941)
Epoch: [9][0/770], lr: 0.00010	Time 19.270 (19.270)	Data 18.955 (18.955)	Loss 0.7072 (0.7072)	Prec@1 50.000 (50.000)	Prec@5 100.000 (100.000)
Epoch: [9][20/770], lr: 0.00010	Time 0.233 (1.145)	Data 0.000 (0.903)	Loss 0.3836 (1.3837)	Prec@1 100.000 (47.619)	Prec@5 100.000 (88.095)
Epoch: [9][40/770], lr: 0.00010	Time 0.233 (0.702)	Data 0.000 (0.462)	Loss 0.3493 (1.3649)	Prec@1 100.000 (46.341)	Prec@5 100.000 (91.463)
Epoch: [9][60/770], lr: 0.00010	Time 0.232 (0.550)	Data 0.000 (0.311)	Loss 3.3647 (1.3732)	Prec@1 0.000 (49.180)	Prec@5 50.000 (90.164)
Epoch: [9][80/770], lr: 0.00010	Time 0.241 (0.473)	Data 0.000 (0.234)	Loss 0.5507 (1.2957)	Prec@1 100.000 (53.086)	Prec@5 100.000 (91.358)
Epoch: [9][100/770], lr: 0.00010	Time 0.241 (0.426)	Data 0.000 (0.188)	Loss 1.1308 (1.2827)	Prec@1 50.000 (53.465)	Prec@5 100.000 (92.079)
Epoch: [9][120/770], lr: 0.00010	Time 0.234 (0.395)	Data 0.000 (0.157)	Loss 0.5158 (1.3033)	Prec@1 50.000 (51.240)	Prec@5 100.000 (92.149)
Epoch: [9][140/770], lr: 0.00010	Time 0.235 (0.373)	Data 0.000 (0.135)	Loss 0.6459 (1.3064)	Prec@1 100.000 (50.709)	Prec@5 100.000 (92.553)
Epoch: [9][160/770], lr: 0.00010	Time 0.235 (0.356)	Data 0.000 (0.118)	Loss 2.6387 (1.3122)	Prec@1 0.000 (50.311)	Prec@5 50.000 (92.857)
Epoch: [9][180/770], lr: 0.00010	Time 0.245 (0.343)	Data 0.000 (0.105)	Loss 3.3184 (1.3204)	Prec@1 0.000 (50.552)	Prec@5 50.000 (91.989)
Epoch: [9][200/770], lr: 0.00010	Time 0.235 (0.332)	Data 0.000 (0.094)	Loss 1.4342 (1.3136)	Prec@1 50.000 (51.741)	Prec@5 100.000 (91.791)
Epoch: [9][220/770], lr: 0.00010	Time 0.234 (0.324)	Data 0.000 (0.086)	Loss 0.9682 (1.3112)	Prec@1 0.000 (51.584)	Prec@5 100.000 (92.081)
Epoch: [9][240/770], lr: 0.00010	Time 0.233 (0.317)	Data 0.000 (0.079)	Loss 2.1447 (1.2790)	Prec@1 50.000 (52.490)	Prec@5 100.000 (92.531)
Epoch: [9][260/770], lr: 0.00010	Time 0.241 (0.311)	Data 0.000 (0.073)	Loss 1.3247 (1.2949)	Prec@1 50.000 (51.533)	Prec@5 100.000 (92.720)
Epoch: [9][280/770], lr: 0.00010	Time 0.235 (0.305)	Data 0.000 (0.067)	Loss 3.1367 (1.3107)	Prec@1 0.000 (51.068)	Prec@5 50.000 (92.705)
Epoch: [9][300/770], lr: 0.00010	Time 0.241 (0.301)	Data 0.000 (0.063)	Loss 1.9511 (1.3029)	Prec@1 50.000 (50.997)	Prec@5 100.000 (92.857)
Epoch: [9][320/770], lr: 0.00010	Time 0.235 (0.297)	Data 0.000 (0.059)	Loss 1.0778 (1.3049)	Prec@1 50.000 (51.090)	Prec@5 100.000 (92.835)
Epoch: [9][340/770], lr: 0.00010	Time 0.234 (0.293)	Data 0.000 (0.056)	Loss 1.6308 (1.3103)	Prec@1 0.000 (51.026)	Prec@5 100.000 (92.669)
Epoch: [9][360/770], lr: 0.00010	Time 0.233 (0.290)	Data 0.000 (0.053)	Loss 1.8540 (1.3168)	Prec@1 50.000 (50.970)	Prec@5 100.000 (92.798)
Epoch: [9][380/770], lr: 0.00010	Time 0.233 (0.288)	Data 0.000 (0.050)	Loss 0.7007 (1.3055)	Prec@1 50.000 (51.181)	Prec@5 100.000 (92.913)
Epoch: [9][400/770], lr: 0.00010	Time 0.235 (0.285)	Data 0.000 (0.047)	Loss 0.5128 (1.2974)	Prec@1 50.000 (51.621)	Prec@5 100.000 (93.142)
Epoch: [9][420/770], lr: 0.00010	Time 0.234 (0.283)	Data 0.000 (0.045)	Loss 0.7575 (1.2919)	Prec@1 100.000 (52.138)	Prec@5 100.000 (93.349)
Epoch: [9][440/770], lr: 0.00010	Time 0.234 (0.281)	Data 0.000 (0.043)	Loss 1.3765 (1.2995)	Prec@1 0.000 (51.701)	Prec@5 100.000 (93.424)
Epoch: [9][460/770], lr: 0.00010	Time 0.231 (0.279)	Data 0.000 (0.041)	Loss 0.6993 (1.2928)	Prec@1 50.000 (51.627)	Prec@5 100.000 (93.492)
Epoch: [9][480/770], lr: 0.00010	Time 0.241 (0.277)	Data 0.000 (0.040)	Loss 0.5514 (1.2802)	Prec@1 100.000 (52.079)	Prec@5 100.000 (93.763)
Epoch: [9][500/770], lr: 0.00010	Time 0.241 (0.276)	Data 0.000 (0.038)	Loss 0.2221 (1.2729)	Prec@1 100.000 (52.096)	Prec@5 100.000 (93.912)
Epoch: [9][520/770], lr: 0.00010	Time 0.233 (0.274)	Data 0.000 (0.036)	Loss 0.5864 (1.2776)	Prec@1 100.000 (52.207)	Prec@5 100.000 (94.050)
Epoch: [9][540/770], lr: 0.00010	Time 0.241 (0.273)	Data 0.000 (0.035)	Loss 1.6404 (1.2756)	Prec@1 50.000 (52.773)	Prec@5 100.000 (94.177)
Epoch: [9][560/770], lr: 0.00010	Time 0.233 (0.271)	Data 0.000 (0.034)	Loss 1.3973 (1.2781)	Prec@1 50.000 (52.228)	Prec@5 100.000 (94.207)
Epoch: [9][580/770], lr: 0.00010	Time 0.244 (0.270)	Data 0.000 (0.033)	Loss 0.9655 (1.2695)	Prec@1 50.000 (52.238)	Prec@5 100.000 (94.320)
Epoch: [9][600/770], lr: 0.00010	Time 0.244 (0.269)	Data 0.000 (0.032)	Loss 0.9775 (1.2694)	Prec@1 50.000 (52.246)	Prec@5 100.000 (94.343)
Epoch: [9][620/770], lr: 0.00010	Time 0.233 (0.268)	Data 0.000 (0.031)	Loss 0.7995 (1.2679)	Prec@1 100.000 (52.335)	Prec@5 100.000 (94.444)
Epoch: [9][640/770], lr: 0.00010	Time 0.233 (0.267)	Data 0.000 (0.030)	Loss 1.6243 (1.2617)	Prec@1 50.000 (52.496)	Prec@5 100.000 (94.384)
Epoch: [9][660/770], lr: 0.00010	Time 0.242 (0.266)	Data 0.000 (0.029)	Loss 0.2869 (1.2510)	Prec@1 100.000 (52.950)	Prec@5 100.000 (94.554)
Epoch: [9][680/770], lr: 0.00010	Time 0.233 (0.265)	Data 0.000 (0.028)	Loss 1.6328 (1.2560)	Prec@1 50.000 (52.790)	Prec@5 100.000 (94.347)
Epoch: [9][700/770], lr: 0.00010	Time 0.233 (0.265)	Data 0.000 (0.027)	Loss 0.8555 (1.2591)	Prec@1 50.000 (52.782)	Prec@5 100.000 (94.508)
Epoch: [9][720/770], lr: 0.00010	Time 0.243 (0.264)	Data 0.000 (0.026)	Loss 1.0110 (1.2695)	Prec@1 50.000 (52.219)	Prec@5 100.000 (94.175)
Epoch: [9][740/770], lr: 0.00010	Time 0.241 (0.263)	Data 0.000 (0.026)	Loss 1.2444 (1.2721)	Prec@1 50.000 (52.159)	Prec@5 100.000 (94.197)
Epoch: [9][760/770], lr: 0.00010	Time 0.231 (0.263)	Data 0.000 (0.025)	Loss 1.5606 (1.2729)	Prec@1 50.000 (52.102)	Prec@5 100.000 (94.284)
Test: [0/193]	Time 19.148 (19.148)	Loss 1.5320 (1.5320)	Prec@1 0.000 (0.000)	Prec@5 100.000 (100.000)
Test: [20/193]	Time 0.089 (0.992)	Loss 0.6429 (1.1176)	Prec@1 100.000 (59.524)	Prec@5 100.000 (97.619)
Test: [40/193]	Time 0.081 (0.549)	Loss 1.5810 (1.1291)	Prec@1 0.000 (52.439)	Prec@5 100.000 (98.780)
Test: [60/193]	Time 0.081 (0.397)	Loss 0.8535 (1.1530)	Prec@1 50.000 (52.459)	Prec@5 100.000 (98.361)
Test: [80/193]	Time 0.081 (0.319)	Loss 0.8148 (1.2071)	Prec@1 50.000 (50.617)	Prec@5 100.000 (96.914)
Test: [100/193]	Time 0.083 (0.273)	Loss 0.7532 (1.2487)	Prec@1 50.000 (49.505)	Prec@5 100.000 (96.535)
Test: [120/193]	Time 0.091 (0.241)	Loss 2.2537 (1.3445)	Prec@1 50.000 (48.760)	Prec@5 100.000 (95.868)
Test: [140/193]	Time 0.081 (0.219)	Loss 3.0446 (1.3684)	Prec@1 0.000 (48.582)	Prec@5 50.000 (95.035)
Test: [160/193]	Time 0.081 (0.202)	Loss 2.4297 (1.3904)	Prec@1 0.000 (47.826)	Prec@5 50.000 (94.410)
Test: [180/193]	Time 0.085 (0.189)	Loss 1.6347 (1.4017)	Prec@1 50.000 (47.790)	Prec@5 100.000 (94.199)
Testing Results: Prec@1 47.927 Prec@5 93.782 Loss 1.39970
Best Prec@1: 47.927

Epoch: [10][0/770], lr: 0.00001	Time 19.310 (19.310)	Data 19.005 (19.005)	Loss 0.2447 (0.2447)	Prec@1 100.000 (100.000)	Prec@5 100.000 (100.000)
Epoch: [10][20/770], lr: 0.00001	Time 0.234 (1.147)	Data 0.000 (0.905)	Loss 1.0779 (0.8128)	Prec@1 50.000 (69.048)	Prec@5 100.000 (97.619)
Epoch: [10][40/770], lr: 0.00001	Time 0.243 (0.703)	Data 0.000 (0.464)	Loss 1.9868 (1.0098)	Prec@1 0.000 (60.976)	Prec@5 100.000 (97.561)
Epoch: [10][60/770], lr: 0.00001	Time 0.234 (0.551)	Data 0.000 (0.312)	Loss 1.7204 (1.1383)	Prec@1 50.000 (57.377)	Prec@5 100.000 (95.902)
Epoch: [10][80/770], lr: 0.00001	Time 0.235 (0.473)	Data 0.000 (0.235)	Loss 0.9470 (1.1255)	Prec@1 50.000 (59.259)	Prec@5 100.000 (96.914)
Epoch: [10][100/770], lr: 0.00001	Time 0.233 (0.427)	Data 0.000 (0.188)	Loss 1.1224 (1.2016)	Prec@1 50.000 (56.436)	Prec@5 100.000 (95.545)
Epoch: [10][120/770], lr: 0.00001	Time 0.231 (0.395)	Data 0.000 (0.157)	Loss 2.1612 (1.1840)	Prec@1 0.000 (56.198)	Prec@5 100.000 (95.868)
Epoch: [10][140/770], lr: 0.00001	Time 0.235 (0.373)	Data 0.000 (0.135)	Loss 1.6666 (1.1702)	Prec@1 50.000 (57.447)	Prec@5 100.000 (95.390)
Epoch: [10][160/770], lr: 0.00001	Time 0.241 (0.356)	Data 0.000 (0.118)	Loss 1.8470 (1.1423)	Prec@1 50.000 (58.075)	Prec@5 100.000 (95.652)
Epoch: [10][180/770], lr: 0.00001	Time 0.235 (0.343)	Data 0.000 (0.105)	Loss 2.5507 (1.1835)	Prec@1 0.000 (55.801)	Prec@5 100.000 (95.304)
Epoch: [10][200/770], lr: 0.00001	Time 0.241 (0.333)	Data 0.000 (0.095)	Loss 1.9273 (1.1620)	Prec@1 50.000 (56.716)	Prec@5 100.000 (95.522)
Epoch: [10][220/770], lr: 0.00001	Time 0.243 (0.324)	Data 0.008 (0.086)	Loss 0.3189 (1.1560)	Prec@1 100.000 (57.014)	Prec@5 100.000 (95.701)
Epoch: [10][240/770], lr: 0.00001	Time 0.243 (0.317)	Data 0.000 (0.079)	Loss 0.7249 (1.1556)	Prec@1 100.000 (56.432)	Prec@5 100.000 (95.643)
Epoch: [10][260/770], lr: 0.00001	Time 0.236 (0.311)	Data 0.000 (0.073)	Loss 1.8605 (1.1491)	Prec@1 50.000 (56.705)	Prec@5 100.000 (95.977)
Epoch: [10][280/770], lr: 0.00001	Time 0.233 (0.305)	Data 0.000 (0.068)	Loss 0.8835 (1.1509)	Prec@1 50.000 (56.762)	Prec@5 100.000 (96.085)
Epoch: [10][300/770], lr: 0.00001	Time 0.235 (0.301)	Data 0.000 (0.063)	Loss 1.2407 (1.1577)	Prec@1 0.000 (56.811)	Prec@5 100.000 (96.013)
Epoch: [10][320/770], lr: 0.00001	Time 0.235 (0.297)	Data 0.000 (0.059)	Loss 0.7627 (1.1544)	Prec@1 50.000 (56.542)	Prec@5 100.000 (95.794)
Epoch: [10][340/770], lr: 0.00001	Time 0.242 (0.293)	Data 0.000 (0.056)	Loss 2.3213 (1.1518)	Prec@1 50.000 (56.158)	Prec@5 100.000 (96.041)
Epoch: [10][360/770], lr: 0.00001	Time 0.232 (0.290)	Data 0.000 (0.053)	Loss 1.1249 (1.1478)	Prec@1 50.000 (56.371)	Prec@5 100.000 (95.706)
Epoch: [10][380/770], lr: 0.00001	Time 0.243 (0.288)	Data 0.000 (0.050)	Loss 2.8196 (1.1518)	Prec@1 0.000 (56.168)	Prec@5 50.000 (95.538)
Epoch: [10][400/770], lr: 0.00001	Time 0.231 (0.285)	Data 0.000 (0.048)	Loss 2.1399 (1.1592)	Prec@1 0.000 (56.110)	Prec@5 100.000 (95.636)
Epoch: [10][420/770], lr: 0.00001	Time 0.235 (0.283)	Data 0.000 (0.045)	Loss 0.1396 (1.1611)	Prec@1 100.000 (55.819)	Prec@5 100.000 (95.606)
Epoch: [10][440/770], lr: 0.00001	Time 0.241 (0.281)	Data 0.000 (0.043)	Loss 1.1554 (1.1521)	Prec@1 50.000 (56.236)	Prec@5 100.000 (95.578)
Epoch: [10][460/770], lr: 0.00001	Time 0.243 (0.279)	Data 0.000 (0.041)	Loss 0.2474 (1.1456)	Prec@1 100.000 (56.291)	Prec@5 100.000 (95.553)
Epoch: [10][480/770], lr: 0.00001	Time 0.231 (0.277)	Data 0.000 (0.040)	Loss 0.3439 (1.1403)	Prec@1 100.000 (56.757)	Prec@5 100.000 (95.738)
Epoch: [10][500/770], lr: 0.00001	Time 0.243 (0.276)	Data 0.000 (0.038)	Loss 1.4153 (1.1447)	Prec@1 0.000 (56.986)	Prec@5 100.000 (95.509)
Epoch: [10][520/770], lr: 0.00001	Time 0.241 (0.274)	Data 0.000 (0.037)	Loss 0.4908 (1.1400)	Prec@1 50.000 (56.718)	Prec@5 100.000 (95.585)
Epoch: [10][540/770], lr: 0.00001	Time 0.235 (0.273)	Data 0.000 (0.035)	Loss 1.6874 (1.1544)	Prec@1 0.000 (56.377)	Prec@5 100.000 (95.471)
Epoch: [10][560/770], lr: 0.00001	Time 0.243 (0.272)	Data 0.000 (0.034)	Loss 0.4669 (1.1491)	Prec@1 50.000 (56.506)	Prec@5 100.000 (95.633)
Epoch: [10][580/770], lr: 0.00001	Time 0.232 (0.270)	Data 0.000 (0.033)	Loss 0.7631 (1.1368)	Prec@1 50.000 (57.143)	Prec@5 100.000 (95.697)
Epoch: [10][600/770], lr: 0.00001	Time 0.233 (0.269)	Data 0.000 (0.032)	Loss 0.2355 (1.1312)	Prec@1 100.000 (57.238)	Prec@5 100.000 (95.674)
